sender,volume,transfers,avg_value
TPpcCd8H9P6wx8azbi7xMTSm2ZqA9d39Gz,800.0,2,400.0
TQPcoaepfoY8pMNYeRUF2EbQKnw4mtbgnK,800.0,2,400.0
TYagdCBbcKEhXR8ZKxYP99gvj7b92FXC4m,800.0,1,800.0
TVgarDJcWM6F1PGHpyySRUhKfFbHzoDefP,800.0,1,800.0
TWjhBE6APGihQuayJFL68B59pN2dut6Mh6,800.0,1,800.0
TWDdQmWJ9gyDBBN6L9Q4kGr7KGUdJ94uRm,800.0,1,800.0
TKV8p67eE1pvPBAZf7kCEZU9RJpQ7Fa92y,800.0,1,800.0
TRCWeqtMAWfFxyGtUF8LUUwyaVj9EZX3Nh,800.0,1,800.0
TD3ChFmfhgWtdbRDLNc2S6tRLEfCHhG8xL,800.0,1,800.0
TCrZDEXgMsHQgSuARNu6t9ryr78q17KD1k,800.0,1,800.0
TYWFZxqbwmXZ6FxqFkDXNMe8ZAFqzvkZhc,800.0,1,800.0
TPUYUJ9pJo7trQejfUmtsWRZorGYCsAPjp,800.0,2,400.0
TRTfhzc4pwuWwWSfUm9kK5jzuoNtKLk2ZV,800.0,1,800.0
TSd9qBd98NRFjhapD9XG24CA1Hy857tg5W,800.0,1,800.0
TAqa6YXmVjzgpbAmCwz4Z4yeb69pokTL82,800.0,1,800.0
TNqRXkoit4HicWEePg2c8xZDVfKpKKqzSw,800.0,1,800.0
TUtVxsVfcUJbnvLtEejbtuckwN2iMWe15b,800.0,1,800.0
TFW65S8TLrgmqtnN2PWQjKi6vfkn83qxWC,800.0,1,800.0
THjwTebUzfX5TQRK8wx587SXbFPzvbgAid,800.0,1,800.0
TERCS3sjfJFLroT5Rn3k7UTeR1aqeihB6Q,800.0,1,800.0
TSVNQTyRynZpZVFpmWbXoaRbf2oWFzJm43,800.0,1,800.0
TJjqnqEhWQ8oW9AUgQLwrtMCAxfbEwREeF,800.0,1,800.0
TTp9Jf4SL3Jm4VXXdTY7YznqcVMu843i6p,800.0,1,800.0
TKDsp4y9CY5z7TCwtEiYmz1hVD8e7eoiEy,800.0,1,800.0
TCnQxWHhHSY9FBctJGUhivZuGgYgjpAdyo,800.0,1,800.0
TMJp9q98NAzqo1YhoZh8vs7uEhwc8KNNNi,800.0,1,800.0
TE6Uexyi6XJWjc5DsDpNE86muikfT32TTm,800.0,1,800.0
TMvSZBf8NhAsdDqs4LmFMzjF1eyrAQGtpY,800.0,1,800.0
TKiGgTaQuPDUHEZtuqKC9KC8yN38wEFHbQ,800.0,1,800.0
TLwhxyctNGHUKR1Wp7QEr9W1WwC5jZnsh6,800.0,1,800.0
TAaAoF5CN73nbwgeDp7UcKZs7Usy2Yhx7A,800.0,1,800.0
TWxf49X9KmrQr44GBq44kzF52Gszt39kNk,800.0,1,800.0
TLV4FWEXhGkCYE4bjYjgAWcQuG76PCRwtQ,799.779476,1,799.779476
TPyMevnxytrYtJJs4LQ5MNfrDeayRJF8K6,799.0,1,799.0
TYLAjJRrzyyC1mPbUTeT87pLfThCo9RS1K,799.0,1,799.0
TCfAts4WS6p5TxnFGqUWwhHxDGy2Ht4Fdy,799.0,1,799.0
TFQ1Fr99Bj15k6JnmjiuVjZNC9axdiaa31,799.0,1,799.0
TNtsAxu5kYEWPKEBNxvviLamWaYS3kiDF7,799.0,1,799.0
TBetGq1XJxAGDKKs2WcjCtq24z3SNtwkok,799.0,1,799.0
TSTzhjSz4vFLaKGgRvYyvNiCAoCV9DtJ6Y,799.0,1,799.0
TThdh18CB9wrCbdfD2NBr2JEnpsCHULkgo,798.0,1,798.0
TEwx6JwWLqWvRjjGHHC8XAFoSDwZQHCynb,797.57,2,398.785
TUnr5H3hroi18gfC6tT7DNX738UHqciZG5,797.2685,1,797.2685
TSQfzmm3FgH8MGC2WH7s4WrirYVbm88oJJ,797.1418,1,797.1418
TDDhTTgC2kYoSYjqH67MQdd5AC77R689zg,797.0,1,797.0
TDScE3XLEnVSowWvVk1rsRSWPXojT76gRP,796.71,5,159.342
TBXjPDdcNWJB9UEUq9qNN3fF4DEyTSZgoA,795.4,1,795.4
TN1MwWdacUDgmBFAXc7MfDrLXhsyEXTKwv,793.0,1,793.0
TRZNc8E18NKCmxkfdPXU8jRMggmSEttAUH,793.0,1,793.0
TAYtU3DxZKbQpPQVc9G5Xo5UmrCDaMexfh,792.0,1,792.0
TVe9BWChodUwb48oczg2EdN45kDtymJMoY,792.0,1,792.0
TMTB5W66ezn5T2j4AQ3ANbRaQaFn5btA7q,791.0,1,791.0
TC8SBET2Ust5hekjtZscvUn4y5KMGpyCso,790.96,1,790.96
TDjqGGFV3Uj1ZzuPGLWuUN4VUSj4CdKvAE,790.0,6,131.66666666666666
TE8DirgoXDrYsJj8Tidr1aaebbpxc8utT9,790.0,1,790.0
TKqYQpUPgg2WHAfJVw4PMVttEoL4ZD6YmL,790.0,1,790.0
TXfd4oBva2CsM6kk63wVXinWgEhyYtS3EM,790.0,2,395.0
TC5CCfb3qQCmQy4vHpfvT4nBBQS73K423r,790.0,1,790.0
TThrE42288rVoJ868NgzeRNHV9dGdTsbZ8,789.7,1,789.7
TCVXuuQLPDmD1LbTsw3gVZxYSCCX7aq3Ts,788.597742,1,788.597742
TBcQcW4GHkXYmGZRMKy2sJygz9K4hqYg8f,787.0,1,787.0
TTQBn3FHXRwV7e2pfSf4CndXWDaJAfbDNv,786.45,1,786.45
TGxV39BMkXz2TcGgHjeBDuFRFJ23URKgxr,785.9,22,35.72272727272727
TXoobaRFRzWPFnDyheYPL3aDpwVzDvxF1M,785.0,1,785.0
TEHwcQYf71zCJYP7mDg5hGyt8DuryCZrDV,785.0,1,785.0
TUWphbpi9aW2BmXYBKHk1CPojAfB1jJ4Ui,784.874043,1,784.874043
TEwL8awCUMy5EkoLk5rUiahz7bLgEsB4Qu,784.8583269999999,9,87.20648077777777
THkGLoz9QtUVEtDRGHL1df2zMVmbnusKbv,784.818,1,784.818
TNtCPUWwUmViUpdrFCxJ7m9o1doJy2Qgr6,783.57,1,783.57
TMsHL3BrCnngJuyyrcRCiZ5d8z1NKULXgR,782.6,1,782.6
TNkof8jivx3rYfyhfAx3GS1PiaG19tkGso,782.05,1,782.05
TYxExQuBt9GPeczsBdXb6TD4TVFvgZXHRg,780.457349,1,780.457349
TLfG4ZWfSHNn2Wo9VDXy6FqEeqEzUBe5xS,780.457349,1,780.457349
TLo7814yZ5XNCtwvozpvUvSbEE12WKLC9i,780.29,1,780.29
TD2Ay3K5RtwZWqZcKbCkLa4wnRDPzjbryv,780.0,1,780.0
TWzXGjcpGqLMu7pSnk74VTLmy6TdesVzTH,780.0,1,780.0
TWyxUbHSUVaxHXL6667QPNN37XJrLVz2ZR,780.0,1,780.0
TZGMH9kt2cDNWeGPhiq3iz1AqQc3xxdiF9,779.774045,1,779.774045
TGDCrTo5rMUfwuZUMbN9tSwxuRKfn9NU3G,779.7533060000001,2,389.87665300000003
TD8PVoegtMzpKeXdUJtksytNAx99999999,779.0,1,779.0
TArdfpN3U9J62166FZ2FJiXYAA2YroTBL1,779.0,1,779.0
TRA7MuY6DHefymtc2fmcpwMGfmk6J4XDb9,778.51,1,778.51
TFxTWsfbNN7PH4BZQh4fwSL6S8CbWY4U7o,778.0899999999999,2,389.04499999999996
TAx5pvhYWSMJC9FDrnRVZsCDzQaco9wWv5,778.0,1,778.0
TXYi1FFgxEYzh4TZDTFkgTc8NDLS3uMy2p,778.0,1,778.0
TKaReTKoL5KTDbWJVQAmwcFS75Tuc4y4km,778.0,1,778.0
TXxVnFGUNGNsqP4C7vyKDxTH6fWHEH9YtE,777.0,2,388.5
TFfcg1HfRdFU1yRDKPs5DtLNPFcxJeLrdX,776.97,1,776.97
TQNFKiG15kjHSkMQufD1Vw7BsoytVbX6N9,776.1619000000001,3,258.72063333333335
TT1Kbfsh52M65QAs75gNagYTXfCY3oyWAE,771.9551,1,771.9551
TRSc4GDPviK3wHCyS9bZyatP3GX7ouFLSj,771.390517,6,128.56508616666667
TQVouJdW22m6HAzP1YvNtUYGKFSrrpyfUW,771.3260879999999,3,257.10869599999995
TEWDMN4UwYfaieXcxWxT4WZA5HhyT4HrbK,770.726133,1,770.726133
TQ2sm2tWPejVCqT3mz7hRw4wFazMe98bSu,770.57,1,770.57
TD9eCNQVkSdn8z8qVpyQ3sdgkpQm2Kf568,770.0,1,770.0
TCJniZ5LWHbfYTckthe7g1BpJYwQj5DnMp,769.0,1,769.0
TRHq3YuacQKojv5Hb5VdwSnDZDBz5fxVog,768.7431269999998,8,96.09289087499998
TMdZUkpsF4WqGEno1ZCSAaB21xSTzpu5SB,768.0,1,768.0
TBg5NJQA6DBnwgzzboX4f8NWV6hCgAHKmg,767.954462,1,767.954462
TT9stsunPrWEdxfmfZ3p4Wcbo6MTtavYog,767.6,1,767.6
TZASwrpvqgKY3EM3LQkBjrDZtqYaS2zGGx,767.0,1,767.0
TC5GtaZUr9joSmFNQzmmyxZpGXyuReBXDY,766.0,4,191.5
TGaf2HiLFXyfrvgavtqyEwhe81iGALYUtv,765.0,1,765.0
TPBGFzLwYoJrGEKx34N7wNnfV7EGSAzsnA,764.0,1,764.0
TCGiWqvgwoKn9oSAz858psx9StBCAXT245,762.050749,1,762.050749
TCNHfJVK31DGg23BcYyVzUG8WD6Lqi16Ag,758.257819,1,758.257819
TDXU2aCb1NH7MPMX5HirfZJ5yswoxfPZZn,757.0,1,757.0
TRXAc3rN2re41ZHsiReuHS73a7watJ12pm,757.0,3,252.33333333333334
TAA2aTNxArV2XBM1GVbU6sxqNL5pEQ697L,757.0,1,757.0
TRt8pm951AoxtbTbDcAj63kyLKaG9taPpE,756.92,1,756.92
TTVWa8JXvZyJ5pBhV4SFMRK5d1NZi5PT5G,756.627117,1,756.627117
TBZ614hNPguAFT8RX4JLpbnCoLGBEdvLFA,756.0,1,756.0
TKzGfCaLSQZqi6VPECSzzSKw4fREKAFRCi,755.0,1,755.0
TLrDc5duVETaHLpWdfcyuSC9zeZq8tXPBF,755.0,1,755.0
TUqpbHPZ6Vk2QgongReFbtPs5SkcT2xAAR,753.8443,2,376.92215
THauD6oLAn1Tq6Gtwg1gqJ2e3rSyKwE7NU,752.59,1,752.59
TRiCecyuAjaZ1ki2XU6fYF1L7jatn34jRw,752.0,1,752.0
TWx1EY6DTv5g2L4Am9jJsAo2auZS9rvukh,752.0,1,752.0
TAvNk2scCxNEZkzaabuwMjsdzaER1xnR39,752.0,1,752.0
TKUnJJyBdvpPQWaAgWFaQ3nZxpP4jfJ8xW,750.0,1,750.0
TErYaTNsbyuM6bsUc3ZQ41fTHyJkcLe8u4,750.0,1,750.0
TWVYZH1tCh7voCfaLDMhYqXnkXrm9iE7uf,750.0,1,750.0
TDFkw5KASmMDn3VsYGmdpcvCAjaE67VwGP,750.0,2,375.0
TS1UWTbMrvMgNDqV2HLZrxDcdwKkM7Cvb7,750.0,1,750.0
TSnVLqPhhSWesSBGdeZJhd3KT5C62skx2M,750.0,1,750.0
TDDXFT2boJw2eyYr8RCejYm6bBN6JiwYQ1,750.0,1,750.0
TRGFk6CL9DX79mXDQ2XRsztmtbcBbc698w,750.0,1,750.0
TK2ecebTYK75hCnFctsq1YzAJ188888888,750.0,1,750.0
TR9xdzBPN3tbvR59f4GPnMyvkzFLS6WCvj,750.0,1,750.0
TD2bf9yPrZtNTZMK5cjwcstBWL9f3iEnEb,750.0,1,750.0
TD6dBViYzZHNbjQqVzNmZdbaHNNEaVtDQN,749.9999,1,749.9999
TRi1dbLwn5YvTqsnZ3kryGo3jvd7o8wei8,749.0,1,749.0
TYp7xUiJvVjajTMyF4Y6ff2794L2B8JWzn,748.0,1,748.0
TXBefTJ5MEGZP4Lq67YMbpordZrwd4Ybpq,748.0,1,748.0
TNLMub1nudZLtPZkcGumfYDhGg773sqB4o,747.742019,3,249.24733966666668
TDvyGjtykfKrH6SXo9yBtr6VC8gdR9Vwt9,747.5223,1,747.5223
TYPZYMbjjXEv8y6rXGeBXsEeTZyoK6PRR7,747.49,1,747.49
THCtPQmzV81htVX5ApKcdpaYeJYGXbRjyT,747.31,3,249.10333333333332
TVXRazGLzu3T5J5VrtTeiN7SkQk5hwiQ3Z,747.0,1,747.0
TMmTr6Kz7KWehroAsT2Ujdi2vQnt1MnLVR,746.0,1,746.0
TPpGUcPG8vZi4YV9iFBSyykM5Gp54V1ugS,745.039894,1,745.039894
TDL7upFRtc7FnPLAF1uYfDtafZkD4VD68M,745.03974,1,745.03974
TJhMZ7sXDU5Tp5saPZTfvRDs428eVsLngG,745.0,1,745.0
TB2kwiBbbQxw8T1dLYtER2fhP1jkZK4qA7,745.0,1,745.0
TB8roMAQ51x6RWrCawcFJDvKnYsBErifcs,745.0,1,745.0
TTTjYB22x5aPDP7XfHAywJyzs2hm81Qx86,744.94302,1,744.94302
TFqTmc6GJayZLa56g9ehBWtVhb1kRo5cbS,744.3783,1,744.3783
TDCQeaJjVFasvAQvEKqoN5RXq1sjbbEZwR,744.0,1,744.0
TLswiznXZm7AV4ZZ9nZFVcz3txHSTUGyrU,744.0,1,744.0
TDRS3V3HP51t43bcxnmkrFV1btaf3bg6oE,743.64306,1,743.64306
TVHHd13Uq3hvm4FXnJ1D4cpLux2Tn1uLEC,743.598684,1,743.598684
TAtSQLk6kzAu8bdxx6yoa9iceHb1Z4E4N6,741.714954,1,741.714954
TAGLtxTjrD4n6MyGxErGpJwBSdoyrHYH7B,741.0,7,105.85714285714286
TVGA5UXA1oMRCWaUZateqfTUKEkc7LoNYM,740.64,5,148.128
TCw4yoK2VJd9mgxxTEGL1RghpDrgbnG6zE,740.0,1,740.0
TUJp5WD5EksjFZee36RwL5XjuSK94qTNkA,740.0,1,740.0
TVd6Y9jJnWKt2MfvUkL4g6SZMettW5Rppb,740.0,1,740.0
TFv6dZSLk2mvnzsHkbExWmPoq1LRwTCVn4,740.0,1,740.0
TZHF6a17t1wWYBvzunaatrq1WbdR9sixaj,740.0,1,740.0
TY71bQmuYdHYcaizhSeUBo7DBcbNUW6QGd,739.9,1,739.9
TQJtE8Z69zuQ3ccYJfopAX4LuNURqoxuBy,739.0,1,739.0
TVJeBMNhj7hz5S9FGijVXBQen4kkm2jUHz,738.79,1,738.79
TSvjjQ2bfuWJtYM6qDPxsnmNaRtVsLqhfV,738.29,2,369.145
TV5Q1bhL32CPHK1dYhhvUAHtJiR1b6JXmJ,738.02,1,738.02
TY2CQ2dqFiZZAKVYASbaRwUC3Hy4N9mTXY,737.497827,1,737.497827
TC5B8so1bJbzyUZuZN3K2G9hZbntxrwGj2,737.25,1,737.25
TJzt9Jg9r66FUnV1wT2U6AJ3KYaPBWMH2g,737.25,1,737.25
TVkmHqmatV5QzMVsCyGB5AgBGyWarwTvT3,736.0,1,736.0
THDWqgTAA1phZumjcUXn4636ak6SP4Vazf,735.0,9,81.66666666666667
TCWk1UyvDqpjfesLh8HPbJFy1mJKzJwwak,733.9,1,733.9
TGwyuWm9WhH7jH3MYJc3tvJUo5gDjWNPiv,733.0563,1,733.0563
TEoTaezGnHWE6ML8nvVYG3sZSJ3rWfH5Sq,732.0,1,732.0
TUCFKJfFsYDhU8nfAmKn1RSjRmjQy1o8PX,732.0,1,732.0
TJUm9KVSpG9VpgovTorGJ1dpAAG4ZT8n11,732.0,1,732.0
TYanSsbyBWhU5us6tt4JPdAGNc83C82eiQ,731.0344,1,731.0344
TB5G2HvEunBc4c1vwRQvm4p45st6k3NPyz,731.0,1,731.0
TXgUrq6tauqvBeBd89GvRaHXt3TxVJcEKT,730.7,1,730.7
TZBpRM3ywHsV3XtPyTWYUg8PDRGTNMKWG7,730.57,1,730.57
TBiGw5qhVEd7iAytD3nroQpmB4qh8uy6nw,730.0182,1,730.0182
TPAgusmGKnNeWavsVMi6JE59trDmjkjsvK,729.0,1,729.0
TRsyCu15qFmpn4XWSSJQSZUU5449ix8GEh,729.0,1,729.0
TNNV28GBQUgEQsWR7iDJvSnftxrvDGQSBU,727.6715,1,727.6715
TYP3vdDXttar3NQKTdTF7rHfPLy3W4SKgf,727.13,2,363.565
TCxvYiCKjaW744RqGGygJkHMCHHXwRb5MD,727.0,1,727.0
TSHacGgfLaZMZzM6Px5fLKDv8KU7sxxpvZ,726.978,1,726.978
TEWV3gUB8DGWZ9m79BCL9CrHN9K55n24bh,726.192513,1,726.192513
TCztpUBWnjC4JsKRuSPem97HUzn3V8kkFs,726.162,1,726.162
TJuMSvgZudbSJnqhHL7wkk2APuBgsemkg4,726.0,1,726.0
TCBMGbRrUjYGe1Wniot1TXLDHjrdtZrsBp,726.0,3,242.0
TWKg4FN26d5RzveQGrAi4FdB8mXATydro1,726.0,1,726.0
TCtTtZaVfpeSAVXxv5kHMnFuN7656NbxA8,726.0,2,363.0
TKArUZRpdvpVNixYbrjuwoKUML3ENj59od,725.04,2,362.52
TUNuRDWuwbjwV261YfccLYmv2H6rGFx9WC,725.0,1,725.0
TXMg5m4rHTxKpwy9TqBu87GyUVtNsYhFVq,725.0,1,725.0
TGgtW2YF4GWBscijocPnanhLa6p6jpztBD,725.0,1,725.0
TERqHK9GsvDFU3vUEFnCQqAQ4yisdz1xey,725.0,1,725.0
TSUsBTF2LY1PnoqMv8JhZWkhE64wJdcLwF,724.1585999999999,49,14.778746938775507
TRZRcefD8NP7JQDpPvbbz45o6zhLZvTQsP,724.1,2,362.05
TKaCzuYGmL215nKW3tuYEbhMw1FENzhHyF,724.0,1,724.0
TTp1EUmzz4RTQ81p7dqorGXFrCQiu1JJtz,723.0,1,723.0
TQBDKVLwd76ioz8z5n1odjDNhDLAb8dyPV,723.0,1,723.0
TWNuUuE7oMg1b3eGeQxLsi17AV3bjJ1xg4,723.0,2,361.5
TLm7SLw1STF8u26BPnb5AWi1T4yDXrFLL3,723.0,1,723.0
TSuQwjzw7TeXXvnMHJMWgjoUSoKdkqmudW,722.3517069999999,2,361.17585349999996
TXyQ4DjrxEYUVHZRU9jWfgfKCfQhgVc4p6,722.170608,2,361.085304
TRwQakSns6bRmquVm5ihDAAkMBFQBouAgA,722.06,2,361.03
TTVErVQL3RAXuEAJTgXrJ2aVPY3quXsbR8,722.0,1,722.0
TQfN4rgqH4cNsAgQsPU7oZyh9s85TSa5nc,721.51,1,721.51
TRdck3U2JQ9g8QjLj7hjGPgvuXRWqHHahQ,721.508,1,721.508
TPTgPfEqXNeEijshCxsdFrkqhjcTXLUe2x,721.5007,1,721.5007
TH5hAtEwoQ8T2umnEVWa1vpnJA6xZwZwn2,721.5007,1,721.5007
TVnqe4aNWVHSZ1cawCYrhbNmAa92U7VbMe,721.5,2,360.75
TEHtmX5MbkvQuwSsVJ4eod3ExAnKwXB2BM,721.0,1,721.0
TTTqsRkiYBPuENXbAGKcd2M2hu4FPpnPvZ,721.0,3,240.33333333333334
TT87ZGy6S4r5TU4zJnsh9MSpCez1Tc7FTs,720.8245,1,720.8245
THmBnbJvgdDoL2Gmm5khFtcRMDRURNoErB,720.607,1,720.607
TMjgTUbnrytc3AtBsZ3DWzN171JKWrfLGX,720.461,1,720.461
TM5vcW4JvFXNGdzBxzCJJwdp9tNy19pBAJ,720.461,2,360.2305
TFKgf1xTpMe3j9BmGZTVNsFMyrqEWh3BZC,720.461,1,720.461
TBrp9zi7cVMaCjV9v3H3jNR9BGVid5wKs2,720.46,1,720.46
TXMYadrHVfweXdyC56UocQXc28ByctxRvj,720.46,1,720.46
TYPqFrT1JLVnLga4xnsKD6EyYNExCaq7Ka,720.46,1,720.46
TV4vRk1jfqTfkFVuRD8fGW86KAc6TGLd3h,720.46,1,720.46
TRkgvvQQGPuxdMd9KfpSGkXDsUjcmYHgwf,720.1729,1,720.1729
TSfRjkhK5CXbGxGs9LRehJHRQ3yYJ11Gmy,720.17,1,720.17
TQ4YenrVfXgEeB34wvpDAdN2SKXyy8fJXV,720.17,1,720.17
TCC8JoJA498o6PY887dkd2ab1hBotP8MP9,720.17,1,720.17
TPGxpWv6s6isRAYedPy4nDStEu3Y26M4Ke,720.0,1,720.0
TUr1d2A4UAKNuvjTfnRuokSbWFJ2q4xitB,719.59,1,719.59
TFMNGFNnoyjPGbd9DjgqNEfwpDDpQGjCoV,719.487,1,719.487
TPksuZKC89wEbT7RNHkApx7P9c87Nzis2t,719.423,1,719.423
TEF7qTd6kEADpvNixHbHiD2AdHWo6gygfF,719.403,1,719.403
TW69S4JEoruhmzVwEmjuaEjYvkT6N1N6Rc,719.3,1,719.3
TNx1S4cSQCHfZivH8ghVKJfyPiWvizowwr,719.3,1,719.3
TTqtEbzVwqBhYHAHQuDSkTkedxr8dPyVRH,719.29,1,719.29
TMYZohFHQfGeuFA6P8vhgFnoAiKRVTJ8jv,718.82286,18,39.934603333333335
TL3x5C95pcsrrC7jRo2mKQVyLXJJTa3Wqa,718.5965,1,718.5965
TUyCjjjsqPgNNTNiUJmeFzmc2SHbzv38Cv,718.42,1,718.42
TY9zEJVDcYwHagM3oD8qzA5FHW1xvEBy7o,718.39,1,718.39
TMzVFLpA8G3v53NMUtrXyk2WMiQj7MgTnT,718.39,1,718.39
TLXVVY3yG5dW2ATDJo8ZP9ZPmmYg7iBuXY,718.3563,1,718.3563
TYvtimVbQAMFeJ7ftQE4RFs23x4fyQ1W6x,718.08547,1,718.08547
TPrkEQJqohH22cWz9QbdmaMascrCCxVKdS,716.0,1,716.0
TTjdaDWjmRTBuvfPVbqwrkw6rpyzBYykrj,716.0,1,716.0
TY4jiQDqe6dHjpxvZMjbRDACmiLpZENGQF,715.0,1,715.0
TR5W8ueXGLU2hxyGaPU8seuADadLFe8Bjy,714.0,2,357.0
TLnUhETwneDfTiUpqmZUfeixaoLYH17D7Q,714.0,2,357.0
TSEKcJXXpcVtZ8AfH3NEekeQK5vUiy2hoE,714.0,1,714.0
TPaLExNzq5YTwRsdVAdTVKBqG5pbhZMRfV,714.0,1,714.0
TCdM84XoAVdCyjczVuEf5G8QXDH9J8rRjd,713.25,1,713.25
TLP4yCar2nRQzmCcXiryAxwZs1WGr3Bgwe,713.0,1,713.0
TGgZa53LfComseUTwQGWf124vTWXKW9LVt,713.0,1,713.0
TL6nezLfdHN8gTRfz4egxdWz9axRP9Gd3k,712.66,1,712.66
TT52v165kh7GAY94rePAfhm86iePtN2DpW,711.7512409999999,2,355.87562049999997
TQTmEANr5jrwwm3M2SXZtXifWa7h3r83YG,711.7052,1,711.7052
TS2FAPM9Kw8VR4vxZNFkCFHtxWxsBStHam,711.24,1,711.24
TB13PQPa7uWn41sC8RAB95dqhi4s85QfKH,711.24,1,711.24
TJp4Jf3mJ7hVfcpu7sSutj9Wy46Pzgq4Sr,711.0,1,711.0
TEe6JsjjrziZE8GUK4a6TCM4bhcdETbcfk,711.0,1,711.0
TCxzFMDKrKcr3JsNXUByW2xonrS53Q9qXG,711.0,1,711.0
TBm1kMKiBd2SczTJ2MNRJ2La9ggR6nZ98B,710.250712,1,710.250712
TQhVW2ERkZq7nAzRMLWg9amHFyX6dfy5Uu,710.250712,1,710.250712
TAtYwxapcKGsjs3tWC93okwy3Zo4DXByMX,710.2,3,236.73333333333335
TTFp1dkHD3c6MnFxyU4ruw3vo4wnrKLJRy,710.0,1,710.0
TCgXKZmbCSZ3q4v4VX11X1dtot41RhXxHS,709.3997,1,709.3997
TAtoVq1eGSTAuvWamuTXPBFSS48bpsjrs6,709.23,1,709.23
TTt41AjSuc5yJ6yfrbLMaBHHX9QLA6wdgy,709.2,1,709.2
THyJ63Rd48R24V7cDopBJWzeuyKE8goTZd,708.9999,1,708.9999
TEQnzuXnLBsNGsfP1m1eHePKUHv9HGoGgt,708.58,2,354.29
TJdQkBwLEhPNXdav26eF4skiSZ29NS7qMq,708.559527,1,708.559527
TWe9hn4ZpTnGB6SDQ7Ew2JVAuU8v8vVuvG,708.52,2,354.26
TMZmT5CKYFM7vyCJSustjfdKKNBxC5oaRc,708.0,2,354.0
TGSPSwDTvprjVXYrgjosSQZns7Ex5ZzAY6,708.0,2,354.0
TKa23hbaCk82FyEShu8v76WEUmvLtD7oT5,708.0,1,708.0
TLBd5jrd5eL8cdH1A3cVYmT78bJuRq4QYq,707.0,1,707.0
TMKHzUZxSGsLsnHDcyGDppBRafovSzpmFu,706.53,1,706.53
TLke7f2gBdeJxuwEgbdtUwGpvEHxr3TT6t,706.53,1,706.53
TWZ4y9m3c7zKvzwvHnH1ucVCCz8SvtJH1A,706.0518,1,706.0518
TYEe8YEPWD4QAxy1SyVtsJ1wxuJgezZZ6t,706.0,1,706.0
TLAn64jKsc7wu1wgtSwAoo3xnU76LKFVkT,706.0,1,706.0
TKAX2zBPtugzQQkNdhzdfVMuUrnCuv7P37,706.0,1,706.0
TP4utmauskTZXpYixY3mnzXf3v5X2CSk13,705.0518,1,705.0518
TTqufLAPD5MreypwXZZYcw5spgnFsXiGwC,705.0,1,705.0
TBKfDrbjVSVaR3Yopwkb36SUMyTRGKwzhy,704.829211,1,704.829211
TVcmM4uLFcRKraWjL7iCKi4LxPJ6tup3so,704.7,1,704.7
TJxRaGGFXFfCVQd4ubcDoqznuDCbpcLHsX,704.3,1,704.3
TGFU61DF6LpcnZFCVPeCc93hNAAJ4Ed8WP,704.225352,1,704.225352
THZRnYRw7kYnjKCgt94saXsj48EBYNAL66,704.115181,1,704.115181
TSbCdB4VUfW8FNLd7WcUF8WikGkigjoRBs,704.0,1,704.0
TFAJVNahMGGa1NvM5D4cexm65K8JyNt2mR,704.0,1,704.0
TQRREoPtbv6fkxcvoNjA9d7n7MurKqNWi1,703.928001,3,234.642667
TMi9U22MamvsjZiQLoEF29gg1LKCRogVvA,703.4002,1,703.4002
TCv13XXQj6GaPtiqTTegb36Anaykz4BqFw,703.08,1,703.08
TBSDSACx7dsTcyzdF5barfpTnKmdHRHd7k,703.035317,2,351.5176585
TFSis38Wx6QM9MKb6xBLdTx1hKcMLE8nLr,703.02,1,703.02
TPBWkskGNdC24TQwfubCM2q6SsAAGPqB63,703.0,1,703.0
TLJ3JD6jNfX3cDsm32N6vr7XKa4HtEuLhz,703.0,1,703.0
TRo4FgXak9xWufzWBRARVWSjL7GBJiJ9Vg,702.792797,1,702.792797
TGi6hZSymJThabgY3NTcJ2T4jXSVqUgiQa,702.0,1,702.0
TSCorymTxV9aN5HnSSaojtTxZ14QRUFgQY,701.91,1,701.91
TFa3h9f3WxsdHPefUyEBC3uGtHvmiAXYP7,701.830585,1,701.830585
TNKsZNxcCk4SfGtY3qExpghpeMDzf3XPT9,701.418351,1,701.418351
TTEUiEUprfAUQrfcPm3ouPUoMhH7SDbzuc,701.2776259999999,4,175.31940649999999
TM4C7WMQnwN19UE7jtThkVEwuYnZGFhJ7v,701.0,1,701.0
THMSPo9vRbZkGyx7miJoP5kr8ed8gBD6rw,700.0,1,700.0
TXq21gswqmr3ynKCVj6gojKhYubPVQW5Yd,700.0,1,700.0
TUAS37HhLkJckVb751WiuBGXoh7A8hKqA3,700.0,2,350.0
TXSVE7EspzyomTJRGEK8VtoVxcKQRgnGxw,700.0,1,700.0
TBAKKKPmo1HpzFcmyXwgQaB9RxiPjJ7jkH,700.0,1,700.0
TAqKZb9EnjozATGEXp3jvWcLMZTgqSRvR8,700.0,2,350.0
TLp35vahFw8QaF9CJgadRvFhfZwNXdpkzi,700.0,1,700.0
TV7A6SzYFNd4RhZXQ2U5TxJRoQXZjsEose,700.0,1,700.0
TPm2NZFjrsQ3mkuRgyUjDmD4Cm86N5Ta12,700.0,1,700.0
TNheUpHcmLvZYnhzCgSStWhG7NT9dzZTV3,700.0,2,350.0
THHSguZs7MCepV9jcEFCQtnJg5oXi27kDr,700.0,1,700.0
TZGPdDwGXHfBWcZRWMWHeqZhxTGHponovW,700.0,1,700.0
TP2UqcFMa2JhxS4sGAoVEugurneYD7mjVy,700.0,1,700.0
